ため ため	1.000000
たり たり	1.000000
だ だ	1.000000
だいたい だいたい	1.000000
だけ だけ	1.000000
だっ だっ	1.000000
ち ち	1.000000
ちゅうしゅつ ちゅうしゅつ	1.000000
っ っ	1.000000
つ つ	1.000000
つく つく	1.000000
つけ つけ	1.000000
つながり つながり	1.000000
つまり つまり	1.000000
て て	1.000000
で で	1.000000
でき でき	1.000000
できあが できあが	1.000000
と と	1.000000
とおり とおり	1.000000
とき とき	1.000000
ところ ところ	1.000000
とも とも	1.000000
どう どう	1.000000
どこ どこ	1.000000
どの どの	1.000000
どれ どれ	1.000000
な な	1.000000
なお なお	1.000000
ながら ながら	1.000000
なくな なくな	1.000000
なさ なさ	1.000000
なし なし	1.000000
なぜ なぜ	1.000000
など など	1.000000
なら なら	1.000000
なるべく なるべく	1.000000
に に	1.000000
にく にく	1.000000
にんしき にんしき	1.000000
の の	1.000000
のち のち	1.000000
のぼ のぼ	1.000000
のみ のみ	1.000000
は は	1.000000
ば ば	1.000000
ばらつき ばらつき	1.000000
ひと ひと	1.000000
ひょうげん ひょうげん	1.000000
び び	1.000000
ふいご ふいご	1.000000
ふさわし ふさわし	1.000000
ふた ふた	1.000000
ぶ ぶ	1.000000
へ へ	1.000000
べ べ	1.000000
ほう ほう	1.000000
ほか ほか	1.000000
ほとんど ほとんど	1.000000
ほど ほど	1.000000
ほぼ ほぼ	1.000000
ほんやく ほんやく	1.000000
ま ま	1.000000
また また	1.000000
まだ まだ	1.000000
まったく まったく	1.000000
まつわ まつわ	1.000000
まで まで	1.000000
まとめ まとめ	1.000000
まま まま	1.000000
み み	1.000000
みな みな	1.000000
む む	1.000000
むしろ むしろ	1.000000
も も	1.000000
もう もう	1.000000
もしくは もしくは	1.000000
もっと もっと	1.000000
もっとも もっとも	1.000000
もともと もともと	1.000000
もの もの	1.000000
もらえ もらえ	1.000000
や や	1.000000
やく やく	1.000000
やす やす	1.000000
ゆえ ゆえ	1.000000
ゆっくり ゆっくり	1.000000
よ よ	1.000000
よう よう	1.000000
よく よく	1.000000
より より	1.000000
よる よる	1.000000
ら ら	1.000000
らし らし	1.000000
られ られ	1.000000
り り	1.000000
る る	1.000000
れ れ	1.000000
ろ ろ	1.000000
わ わ	1.000000
わか わか	1.000000
わた わた	1.000000
を を	1.000000
ん ん	1.000000
アイデア あいであ	1.000000
アクセント あくせんと	1.000000
アジア あじあ	1.000000
アップ あっぷ	1.000000
アップル あっぷる	1.000000
アドバンスト あどばんすと	1.000000
アナウンス あなうんす	1.000000
アニメーション あにめーしょん	1.000000
アバディーン あばでぃーん	1.000000
アプリケーション あぷりけーしょん	1.000000
アプローチ あぷろーち	1.000000
アメリカ あめりか	1.000000
アルゴリズム あるごりずむ	1.000000
アルファベット あるふぁべっと	1.000000
アルベルトゥス あるべるとぅす	1.000000
アルヴィン あるヴぃん	1.000000
アーケード あーけーど	1.000000
アーサー あーさー	1.000000
イギリス いぎりす	1.000000
イタリア いたりあ	1.000000
イメージ いめーじ	1.000000
インク いんく	1.000000
インスツルメンツ いんすつるめんつ	1.000000
インタビュー いんたびゅー	1.000000
インタフェース いんたふぇーす	1.000000
インターネット いんたーねっと	1.000000
インターフェース いんたーふぇーす	1.000000
インデックス いんでっくす	1.000000
イントネーション いんとねーしょん	1.000000
インド いんど	1.000000
インフラ いんふら	1.000000
ウェブサイト うぇぶさいと	1.000000
エディタ えでぃた	1.000000
エドマンド えどまんど	1.000000
エネルギー えねるぎー	1.000000
エマニュエル えまにゅえる	1.000000
エンジン えんじん	1.000000
エンド えんど	1.000000
オイル おいる	1.000000
オフ おふ	1.000000
オプション おぷしょん	1.000000
オプトフォン おぷとふぉん	1.000000
オペレータ おぺれーた	1.000000
オペレーティング おぺれーてぃんぐ	1.000000
オレンジ おれんじ	1.000000
オン おん	1.000000
オーストリア おーすとりあ	1.000000
オープン おーぷん	1.000000
オーリヤック おーりやっく	1.000000
カセット かせっと	1.000000
カナダ かなだ	1.000000
カバー かばー	1.000000
カリフォルニア かりふぉるにあ	1.000000
カルガリー かるがりー	1.000000
カルテ かるて	1.000000
カレドニア かれどにあ	1.000000
カーツ かーつ	1.000000
カード かーど	1.000000
カーナビ かーなび	1.000000
ガイダンス がいだんす	1.000000
ガウス がうす	1.000000
キャロル きゃろる	1.000000
キー きー	1.000000
キーボード きーぼーど	1.000000
クエリ くえり	1.000000
クック くっく	1.000000
クライマックス くらいまっくす	1.000000
クラッツェンシュタイン くらっつぇんしゅたいん	1.000000
クラーク くらーく	1.000000
クリスティアン くりすてぃあん	1.000000
クリップ くりっぷ	1.000000
クレジット くれじっと	1.000000
クロス くろす	1.000000
クロスリンガル くろすりんがる	1.000000
クローラ くろーら	1.000000
クーパー くーぱー	1.000000
クーポン くーぽん	1.000000
グスタフ ぐすたふ	1.000000
ケプストラム けぷすとらむ	1.000000
ケンペレン けんぺれん	1.000000
ゲルマン げるまん	1.000000
ゲーム げーむ	1.000000
コサイン こさいん	1.000000
コスト こすと	1.000000
コツ こつ	1.000000
コミュニケーションズ こみゅにけーしょんず	1.000000
コンソール こんそーる	1.000000
コンテンツ こんてんつ	1.000000
コンパクト こんぱくと	1.000000
コンピュータ こんぴゅーた	1.000000
コンピュータビジョン こんぴゅーたびじょん	1.000000
コンピュータ内 こんぴゅーたうち	1.000000
コンピューティング こんぴゅーてぃんぐ	1.000000
コーダー こーだー	1.000000
コード こーど	1.000000
コーパス こーぱす	1.000000
コール こーる	1.000000
ゴールドバーグ ごーるどばーぐ	1.000000
サイズ さいず	1.000000
サイト さいと	1.000000
サブセット さぶせっと	1.000000
サポート さぽーと	1.000000
サンプリング さんぷりんぐ	1.000000
サンプル さんぷる	1.000000
サービス さーびす	1.000000
シェパード しぇぱーど	1.000000
システム しすてむ	1.000000
シナリオ しなりお	1.000000
ショッピング しょっぴんぐ	1.000000
シリアル しりある	1.000000
シリーズ しりーず	1.000000
シルウェステル しるうぇすてる	1.000000
シンセサイザー しんせさいざー	1.000000
シーケンス しーけんす	1.000000
シーン しーん	1.000000
ジェイコブ じぇいこぶ	1.000000
ジェスチャー じぇすちゃー	1.000000
ジェル じぇる	1.000000
ジャイロ じゃいろ	1.000000
ジャーナル じゃーなる	1.000000
ジョン じょん	1.000000
ジョーク じょーく	1.000000
スキャナ すきゃな	1.000000
スキャナー すきゃなー	1.000000
スキャン すきゃん	1.000000
スクリーン すくりーん	1.000000
スコア すこあ	1.000000
スタンダード すたんだーど	1.000000
ストン すとん	1.000000
スパイダー すぱいだー	1.000000
スピンオフ すぴんおふ	1.000000
スピーカー すぴーかー	1.000000
スピーチ すぴーち	1.000000
スペイン すぺいん	1.000000
スペクトル すぺくとる	1.000000
スペル すぺる	1.000000
スミソニアン すみそにあん	1.000000
スループット するーぷっと	1.000000
スロー すろー	1.000000
セガ せが	1.000000
セット せっと	1.000000
センター せんたー	1.000000
ゼロックス ぜろっくす	1.000000
ソフト そふと	1.000000
ソフトウェア そふとうぇあ	1.000000
ソフトウエア そふとうえあ	1.000000
ソース そーす	1.000000
ソート そーと	1.000000
タイ たい	1.000000
タイズ たいず	1.000000
タイプ たいぷ	1.000000
タイム たいむ	1.000000
タウシェク たうしぇく	1.000000
タスク たすく	1.000000
タブレット たぶれっと	1.000000
ターゲット たーげっと	1.000000
ダイアログ だいあろぐ	1.000000
ダイジェスト だいじぇすと	1.000000
ダドリー だどりー	1.000000
ダルベ だるべ	1.000000
チェッカ ちぇっか	1.000000
チケット ちけっと	1.000000
チップ ちっぷ	1.000000
チャット ちゃっと	1.000000
チャネル ちゃねる	1.000000
チャールズ ちゃーるず	1.000000
チーム ちーむ	1.000000
ツール つーる	1.000000
テキサス てきさす	1.000000
テキスト てきすと	1.000000
テキストマイニング てきすとまいにんぐ	1.000000
テレタイプ てれたいぷ	1.000000
テンプレート てんぷれーと	1.000000
テープ てーぷ	1.000000
ディクテーション でぃくてーしょん	1.000000
デイジー でいじー	1.000000
デイヴィッド でいヴぃっど	1.000000
デコーダ でこーだ	1.000000
デザイン でざいん	1.000000
デジ でじ	1.000000
デジタル でじたる	1.000000
デバイス でばいす	1.000000
デモ でも	1.000000
データ でーた	1.000000
データベース でーたべーす	1.000000
トレーニング とれーにんぐ	1.000000
トークン とーくん	1.000000
トーデラ とーでら	1.000000
トーン とーん	1.000000
ドイツ どいつ	1.000000
ドラフト どらふと	1.000000
ナショナル なしょなる	1.000000
ニュアンス にゅあんす	1.000000
ニュース にゅーす	1.000000
ニュートン にゅーとん	1.000000
ニューヨーク にゅーよーく	1.000000
ニューラル にゅーらる	1.000000
ネットワーク ねっとわーく	1.000000
ノード のーど	1.000000
ハイパー はいぱー	1.000000
ハスキンズ はすきんず	1.000000
ハミング はみんぐ	1.000000
ハンガリー はんがりー	1.000000
ハンズフリー はんずふりー	1.000000
ハンデル はんでる	1.000000
ハードウェア はーどうぇあ	1.000000
ハーヴェイ はーヴぇい	1.000000
バエ ばえ	1.000000
バカ ばか	1.000000
バックエンド ばっくえんど	1.000000
バナナ ばなな	1.000000
バリエーション ばりえーしょん	1.000000
バー ばー	1.000000
バージョン ばーじょん	1.000000
パソコン ぱそこん	1.000000
パターン ぱたーん	1.000000
パッケージ ぱっけーじ	1.000000
パラメータ ぱらめーた	1.000000
パラレル ぱられる	1.000000
パンチ ぱんち	1.000000
パーサ ぱーさ	1.000000
パーソナライズ ぱーそならいず	1.000000
パープル ぱーぷる	1.000000
ヒト ひと	1.000000
ヒント ひんと	1.000000
ビジネス びじねす	1.000000
ピアース ぴあーす	1.000000
ファイル ふぁいる	1.000000
フィチャー ふぃちゃー	1.000000
フィルタリング ふぃるたりんぐ	1.000000
フェーズ ふぇーず	1.000000
フォルマント ふぉるまんと	1.000000
フォン ふぉん	1.000000
フォント ふぉんと	1.000000
フォーマット ふぉーまっと	1.000000
フランク ふらんく	1.000000
フランクリン ふらんくりん	1.000000
フランス ふらんす	1.000000
フリー ふりー	1.000000
フルニエ ふるにえ	1.000000
フレーズ ふれーず	1.000000
フロント ふろんと	1.000000
フーリエ ふーりえ	1.000000
ブーリアンモデル ぶーりあんもでる	1.000000
プリプロセッシング ぷりぷろせっしんぐ	1.000000
プリンター ぷりんたー	1.000000
プロ ぷろ	1.000000
プログラム ぷろぐらむ	1.000000
プロジェクト ぷろじぇくと	1.000000
プロセス ぷろせす	1.000000
プロセッサ ぷろせっさ	1.000000
ヘッド へっど	1.000000
ベイズ べいず	1.000000
ベクトル べくとる	1.000000
ベル べる	1.000000
ベーコン べーこん	1.000000
ベース べーす	1.000000
ベール べーる	1.000000
ペット ぺっと	1.000000
ペン ぺん	1.000000
ページ ぺーじ	1.000000
ホイート ほいーと	1.000000
ホーマー ほーまー	1.000000
ボイス ぼいす	1.000000
ボタン ぼたん	1.000000
ボード ぼーど	1.000000
ポール ぽーる	1.000000
マイク まいく	1.000000
マイニング まいにんぐ	1.000000
マウス まうす	1.000000
マグヌス まぐぬす	1.000000
マシン ましん	1.000000
マシンビジョン ましんびじょん	1.000000
マスク ますく	1.000000
マッチング まっちんぐ	1.000000
マップ まっぷ	1.000000
マニュアル まにゅある	1.000000
マネージメント まねーじめんと	1.000000
マルコフ まるこふ	1.000000
マルコフモデル まるこふもでる	1.000000
マルチメディア まるちめでぃあ	1.000000
マルチリンガル まるちりんがる	1.000000
マンマシン まんましん	1.000000
マーカ まーか	1.000000
マーク まーく	1.000000
ミッシング みっしんぐ	1.000000
ミリ みり	1.000000
メタデータ めたでーた	1.000000
メディア めでぃあ	1.000000
メモリ めもり	1.000000
メリット めりっと	1.000000
メーカー めーかー	1.000000
メール めーる	1.000000
モダリティ もだりてぃ	1.000000
モデル もでる	1.000000
モールス もーるす	1.000000
ユークリッド ゆーくりっど	1.000000
ユーザ ゆーざ	1.000000
ユーザー ゆーざー	1.000000
ヨーロッパ よーろっぱ	1.000000
ライセンス らいせんす	1.000000
ライト らいと	1.000000
ライブラリ らいぶらり	1.000000
ライン らいん	1.000000
ラテン らてん	1.000000
ラボ らぼ	1.000000
リアル りある	1.000000
リエゾン りえぞん	1.000000
リダイレクト りだいれくと	1.000000
リバーマン りばーまん	1.000000
リリース りりーす	1.000000
リンク りんく	1.000000
リーダー りーだー	1.000000
リーダーズ りーだーず	1.000000
ルイス るいす	1.000000
ルーティング るーてぃんぐ	1.000000
レイ れい	1.000000
レインボー れいんぼー	1.000000
レクシスネクシス れくしすねくしす	1.000000
レコーダ れこーだ	1.000000
レター れたー	1.000000
レベル れべる	1.000000
レンズ れんず	1.000000
ロウレット ろうれっと	1.000000
ロジャー ろじゃー	1.000000
ロボット ろぼっと	1.000000
ロマンス ろまんす	1.000000
ワイル わいる	1.000000
ワークショップ わーくしょっぷ	1.000000
ワード わーど	1.000000
ワープロ わーぷろ	1.000000
ヴォ ヴぉ	1.000000
ヴォルフガング ヴぉるふがんぐ	1.000000
ヴォーダー ヴぉーだー	1.000000
・ ・	1.000000
ー ー	1.000000
ーＡ ーＡ	1.000000
ーｂａｓｅｄ ーＢＡＳＥＤ	1.000000
ーｆｌｉｅｓ ーＦＬＩＥＳ	1.000000
ーｐｈｏｎｅｍｅ ーＰＨＯＮＥＭＥ	1.000000
ーｒｉｐｅ ーＲＩＰＥ	1.000000
一 いち	0.200000
一 いっ	0.200000
一 ひと	0.600000
一定 いってい	1.000000
一方 いっぽう	1.000000
一段 いちだん	1.000000
一種 いっしゅ	1.000000
一致 いっち	1.000000
一般 いっぱん	1.000000
一覧 いちらん	1.000000
一貫 いっかん	1.000000
一連 いちれん	1.000000
一部 いちぶ	1.000000
丁寧 ていねい	1.000000
万 まん	1.000000
万国 ばんこく	1.000000
三 さん	1.000000
上 じょう	1.000000
上が あが	1.000000
上げ あげ	1.000000
上げれ あげれ	1.000000
上位 じょうい	1.000000
上記 じょうき	1.000000
上述 じょうじゅつ	1.000000
下 か	1.000000
下が さが	1.000000
下さ くださ	1.000000
不 ふ	1.000000
不能 ふのう	1.000000
与え あたえ	1.000000
世 せい	1.000000
世界 せかい	1.000000
世紀 せいき	1.000000
両者 りょうしゃ	1.000000
並び ならび	1.000000
並び替え ならびかえ	1.000000
並べ ならべ	1.000000
並み なみ	1.000000
中 ちゅう	0.611111
中 なか	0.388889
中ごろ なかごろ	1.000000
中国 ちゅうごく	1.000000
中心 ちゅうしん	1.000000
主 おも	1.000000
主な おもな	1.000000
主に おもに	1.000000
主体 しゅたい	1.000000
主流 しゅりゅう	1.000000
主眼 しゅがん	1.000000
主義 しゅぎ	1.000000
主要 しゅよう	1.000000
主語 しゅご	1.000000
乗り換え のりかえ	1.000000
予報 よほう	1.000000
予測 よそく	1.000000
事 こと	1.000000
事前 じぜん	1.000000
事務 じむ	1.000000
事実 じじつ	1.000000
互い たがい	1.000000
五十 ごじゅう	1.000000
交通 こうつう	1.000000
人 じん	0.230769
人 にん	0.076923
人 ひと	0.692308
人力 じんりき	1.000000
人名 じんめい	1.000000
人工 じんこう	1.000000
人手 ひとで	1.000000
人材 じんざい	1.000000
人物 じんぶつ	1.000000
人間 にんげん	1.000000
今 いま	1.000000
今日 こんにち	1.000000
介 かい	1.000000
介入 かいにゅう	1.000000
仕事 しごと	1.000000
仕様 しよう	1.000000
仕組み しくみ	1.000000
他 た	0.714286
他 ほか	0.285714
付 つ	1.000000
付け づけ	1.000000
付け加え つけくわえ	1.000000
付加 ふか	1.000000
代 だい	1.000000
代わ かわ	1.000000
代替 だいたい	1.000000
代表 だいひょう	1.000000
以上 いじょう	1.000000
以下 いか	1.000000
以前 いぜん	1.000000
以外 いがい	1.000000
以降 いこう	1.000000
仮想 かそう	1.000000
任意 にんい	1.000000
企業 きぎょう	1.000000
会 かい	1.000000
会社 かいしゃ	0.250000
会社 がいしゃ	0.750000
会話 かいわ	1.000000
会議 かいぎ	1.000000
伸縮 しんしゅく	1.000000
似 に	1.000000
位置 いち	1.000000
低 てい	0.400000
低 ひく	0.600000
住所 じゅうしょ	1.000000
体 からだ	0.166667
体 たい	0.833333
体験 たいけん	1.000000
何 なに	0.250000
何 なん	0.750000
余地 よち	1.000000
作 つく	1.000000
作り づくり	1.000000
作り出 つくりだ	1.000000
作成 さくせい	1.000000
作業 さぎょう	1.000000
併用 へいよう	1.000000
使 つか	1.000000
使い分け つかいわけ	1.000000
使え つかえ	1.000000
使命 しめい	1.000000
使用 しよう	1.000000
例 れい	1.000000
例えば たとえば	1.000000
例文 れいぶん	1.000000
例示 れいじ	1.000000
供与 きょうよ	1.000000
依存 いぞん	1.000000
依頼 いらい	1.000000
価値 かち	1.000000
係数 けいすう	1.000000
保 たも	1.000000
保管 ほかん	1.000000
保険 ほけん	1.000000
保障 ほしょう	1.000000
信号 しんごう	1.000000
信頼 しんらい	1.000000
修飾 しゅうしょく	1.000000
個 こ	1.000000
個々 ここ	1.000000
個人 こじん	1.000000
個別 こべつ	1.000000
個数 こすう	1.000000
候補 こうほ	1.000000
借用語 しゃくようご	1.000000
値 ち	1.000000
偏り かたより	1.000000
側 がわ	1.000000
側面 そくめん	1.000000
備え そなえ	1.000000
傾向 けいこう	1.000000
像 ぞう	1.000000
優秀 ゆうしゅう	1.000000
元 もと	1.000000
充実 じゅうじつ	1.000000
先進 せんしん	1.000000
先駆 せんく	1.000000
光 こう	0.500000
光 ひかり	0.500000
光学 こうがく	1.000000
光陰 こういん	1.000000
光電 こうでん	1.000000
入れ いれ	1.000000
入出力 にゅうしゅつりょく	1.000000
入力 にゅうりょく	1.000000
入手 にゅうしゅ	1.000000
全 ぜん	1.000000
全く まったく	1.000000
全て すべて	1.000000
全体 ぜんたい	1.000000
全文 ぜんぶん	1.000000
公共 こうきょう	1.000000
公社 こうしゃ	1.000000
公開 こうかい	1.000000
共 とも	1.000000
共同 きょうどう	1.000000
共有 きょうゆう	1.000000
共通 きょうつう	1.000000
具体 ぐたい	1.000000
典型 てんけい	1.000000
内 ない	1.000000
内容 ないよう	1.000000
内積 ないせき	1.000000
内蔵 ないぞう	1.000000
内部 ないぶ	1.000000
円 えん	1.000000
再 さい	1.000000
再現 さいげん	1.000000
再生 さいせい	1.000000
処理 しょり	1.000000
出 で	1.000000
出典 しゅってん	1.000000
出力 しゅつりょく	1.000000
出展 しゅってん	1.000000
出来 でき	1.000000
出来上が できあが	1.000000
出現 しゅつげん	1.000000
出荷 しゅっか	1.000000
出題 しゅつだい	1.000000
分か わか	1.000000
分け わけ	1.000000
分割 ぶんかつ	1.000000
分布 ぶんぷ	1.000000
分散 ぶんさん	1.000000
分析 ぶんせき	1.000000
分解 ぶんかい	1.000000
分野 ぶんや	1.000000
分離 ぶんり	1.000000
分類 ぶんるい	1.000000
切り出 きりだ	1.000000
切り出せ きりだせ	1.000000
列 れつ	1.000000
列車 れっしゃ	1.000000
初 はつ	1.000000
初期 しょき	1.000000
初頭 しょとう	1.000000
判別 はんべつ	1.000000
判定 はんてい	1.000000
判断 はんだん	1.000000
判明 はんめい	1.000000
別 べつ	1.000000
別名 べつめい	1.000000
利点 りてん	1.000000
利用 りよう	1.000000
制度 せいど	1.000000
制御 せいぎょ	1.000000
制約 せいやく	1.000000
制限 せいげん	1.000000
前 まえ	1.000000
前後 ぜんご	1.000000
前者 ぜんしゃ	1.000000
前身 ぜんしん	1.000000
前述 ぜんじゅつ	1.000000
割 わ	1.000000
割り当て わりあて	1.000000
創業 そうぎょう	1.000000
力 りょく	1.000000
加工 かこう	1.000000
加筆 かひつ	1.000000
劣 おと	1.000000
助詞 じょし	1.000000
労力 ろうりょく	1.000000
効果 こうか	1.000000
効率 こうりつ	1.000000
動 うご	1.000000
動作 どうさ	1.000000
動物 どうぶつ	1.000000
動画 どうが	1.000000
動的 どうてき	1.000000
動詞 どうし	1.000000
勧め すすめ	1.000000
勧告 かんこく	1.000000
化 か	1.000000
区切 くぎ	1.000000
区切り くぎり	1.000000
区別 くべつ	1.000000
医学 いがく	1.000000
医師 いし	1.000000
十分 じゅうぶん	1.000000
午前 ごぜん	1.000000
協会 きょうかい	1.000000
協力 きょうりょく	1.000000
単に たんに	1.000000
単位 たんい	1.000000
単純 たんじゅん	1.000000
単語 たんご	1.000000
博物 はくぶつ	1.000000
博覧 はくらん	1.000000
占い うらない	1.000000
印刷 いんさつ	1.000000
印字 いんじ	1.000000
印象 いんしょう	1.000000
原文 げんぶん	1.000000
原点 げんてん	1.000000
原理 げんり	1.000000
原稿 げんこう	1.000000
参照 さんしょう	1.000000
参考 さんこう	1.000000
及 およ	1.000000
友人 ゆうじん	1.000000
反映 はんえい	1.000000
収め おさめ	1.000000
収集 しゅうしゅう	1.000000
取り出 とりだ	1.000000
取り扱い とりあつかい	1.000000
取り組 とりく	1.000000
取り込 とりこ	1.000000
取り除け とりのけ	1.000000
取得 しゅとく	1.000000
受け うけ	1.000000
受付 うけつけ	1.000000
受取 うけとり	1.000000
口先 くちさき	1.000000
口述 こうじゅつ	1.000000
古く ふるく	1.000000
可能 かのう	1.000000
可視 かし	1.000000
可読 かどく	1.000000
台 だい	1.000000
台詞 せりふ	1.000000
号 ごう	1.000000
各 かく	1.000000
各次元 かくつぎもと	1.000000
各種 かくしゅ	1.000000
合い あい	1.000000
合わせ あわせ	1.000000
合併 がっぺい	1.000000
合成 ごうせい	1.000000
合致 がっち	1.000000
合衆 がっしゅう	1.000000
同じ おなじ	1.000000
同士 どうし	1.000000
同時 どうじ	1.000000
同様 どうよう	1.000000
同社 どうしゃ	1.000000
同義 どうぎ	1.000000
同誌 どうし	1.000000
同音 どうおん	1.000000
名 な	1.000000
名前 なまえ	1.000000
名称 めいしょう	1.000000
名詞 めいし	1.000000
向け むけ	1.000000
向上 こうじょう	1.000000
含 ふく	1.000000
含め ふくめ	1.000000
周波 しゅうは	1.000000
呼 よ	1.000000
和 わ	1.000000
品質 ひんしつ	1.000000
員 いん	1.000000
唇 くちびる	1.000000
商用 しょうよう	1.000000
問い とい	1.000000
問い合わせ といあわせ	1.000000
問題 もんだい	1.000000
器 き	1.000000
回帰 かいき	1.000000
団体 だんたい	1.000000
困難 こんなん	1.000000
図 ず	1.000000
図書 としょ	1.000000
固有 こゆう	1.000000
国 こく	1.000000
国家 こっか	1.000000
地名 ちめい	1.000000
型 がた	1.000000
執筆 しっぴつ	1.000000
基 もと	1.000000
基づ もとづ	1.000000
基底 きてい	1.000000
基本 きほん	1.000000
基盤 きばん	1.000000
基礎 きそ	1.000000
報告 ほうこく	1.000000
場合 ばあい	1.000000
塩 しお	1.000000
境界 けいかい	1.000000
増や ふや	1.000000
増大 ぞうだい	1.000000
声 こえ	1.000000
声道 せいどう	1.000000
売り上げ うりあげ	1.000000
売却 ばいきゃく	1.000000
変え かえ	1.000000
変わ かわ	1.000000
変化 へんか	1.000000
変形 へんけい	1.000000
変換 へんかん	1.000000
変更 へんこう	1.000000
外国 がいこく	1.000000
外的 がいてき	1.000000
外部 がいぶ	1.000000
多 おお	1.000000
多く おおく	1.000000
多数 たすう	1.000000
多様 たよう	1.000000
多義 たぎ	1.000000
夜 よる	1.000000
大 だい	1.000000
大いに おおいに	1.000000
大き おおき	1.000000
大きな おおきな	1.000000
大別 たいべつ	1.000000
大声 おおごえ	1.000000
大学 だいがく	1.000000
大幅 おおはば	1.000000
大手 おおて	1.000000
大量 たいりょう	1.000000
天 てん	1.000000
天気 てんき	1.000000
太平 たいへい	1.000000
失 うしな	1.000000
女性 じょせい	1.000000
好 この	1.000000
如 ごと	1.000000
如何 どう	1.000000
妨げ さまたげ	1.000000
始ま はじま	1.000000
子音 しいん	1.000000
存在 そんざい	1.000000
孤立 こりつ	1.000000
学 がく	1.000000
学問 がくもん	1.000000
学校 がっこう	1.000000
学習 がくしゅう	1.000000
学術 がくじゅつ	1.000000
宇宙 うちゅう	1.000000
安価 あんか	1.000000
安全 あんぜん	1.000000
安定 あんてい	1.000000
完全 かんぜん	1.000000
完成 かんせい	1.000000
定か さだか	1.000000
定め さだめ	1.000000
定位 ていい	1.000000
定型 ていけい	1.000000
定常 ていじょう	1.000000
定理 ていり	1.000000
定義 ていぎ	1.000000
宛名 あてな	1.000000
実 じつ	1.000000
実務 じつむ	1.000000
実数 じっすう	1.000000
実現 じつげん	1.000000
実用 じつよう	1.000000
実行 じっこう	1.000000
実装 じっそう	1.000000
実際 じっさい	1.000000
家 か	1.000000
家電 かでん	1.000000
容易 ようい	1.000000
容量 ようりょう	1.000000
寄与 きよ	1.000000
密接 みっせつ	1.000000
対 たい	1.000000
対応 たいおう	1.000000
対角 たいかく	1.000000
対訳 たいやく	1.000000
対話 たいわ	1.000000
対象 たいしょう	1.000000
封筒 ふうとう	1.000000
専門 せんもん	1.000000
導入 どうにゅう	1.000000
小 しょう	1.000000
小さ ちいさ	1.000000
小さな ちいさな	1.000000
小切手 こぎって	1.000000
